mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Lang-1-0610,Lang,1,610,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1119,1,0.75,0.75,784,Qwen/Qwen3-8B
Lang-1-0611,Lang,1,611,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1133,1,0.75,0.75,799,Qwen/Qwen3-8B
Lang-1-0612,Lang,1,612,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1133,0,0.75,0.75,799,Qwen/Qwen3-8B
Lang-1-0613,Lang,1,613,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1133,1,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0614,Lang,1,614,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1134,1,0.15,0.15,786,Qwen/Qwen3-8B
Lang-1-0615,Lang,1,615,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1136,1,0.75,0.75,777,Qwen/Qwen3-8B
Lang-1-0616,Lang,1,616,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1136,0,0.75,0.75,777,Qwen/Qwen3-8B
Lang-1-0617,Lang,1,617,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1136,1,0.75,0.75,779,Qwen/Qwen3-8B
Lang-1-0618,Lang,1,618,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1137,1,0.95,0.95,788,Qwen/Qwen3-8B
Lang-1-0619,Lang,1,619,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1151,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0620,Lang,1,620,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1151,0,0.75,0.75,800,Qwen/Qwen3-8B
Lang-1-0621,Lang,1,621,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1151,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-1-0622,Lang,1,622,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1152,1,0.95,0.95,795,Qwen/Qwen3-8B
Lang-1-0623,Lang,1,623,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1154,1,0.75,0.75,782,Qwen/Qwen3-8B
Lang-1-0624,Lang,1,624,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1154,0,0.75,0.75,783,Qwen/Qwen3-8B
Lang-1-0625,Lang,1,625,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1154,1,0.75,0.75,779,Qwen/Qwen3-8B
Lang-1-0626,Lang,1,626,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1155,1,0.95,0.95,789,Qwen/Qwen3-8B
Lang-1-0627,Lang,1,627,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1203,1,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0628,Lang,1,628,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1203,0,0.75,0.75,794,Qwen/Qwen3-8B
Lang-1-0629,Lang,1,629,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1203,1,0.75,0.75,804,Qwen/Qwen3-8B
Lang-1-0630,Lang,1,630,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1204,1,0.75,0.75,794,Qwen/Qwen3-8B
Lang-1-0631,Lang,1,631,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1206,1,0.75,0.75,775,Qwen/Qwen3-8B
Lang-1-0632,Lang,1,632,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1206,0,0.75,0.75,802,Qwen/Qwen3-8B
Lang-1-0633,Lang,1,633,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1206,1,0.75,0.75,780,Qwen/Qwen3-8B
Lang-1-0634,Lang,1,634,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1207,1,0.95,0.95,795,Qwen/Qwen3-8B
Lang-1-0635,Lang,1,635,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1221,1,0.75,0.75,796,Qwen/Qwen3-8B
Lang-1-0636,Lang,1,636,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1221,0,0.75,0.75,800,Qwen/Qwen3-8B
Lang-1-0637,Lang,1,637,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1221,1,0.75,0.75,800,Qwen/Qwen3-8B
Lang-1-0638,Lang,1,638,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1222,1,0.95,0.95,790,Qwen/Qwen3-8B
Lang-1-0639,Lang,1,639,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1224,1,0.75,0.75,783,Qwen/Qwen3-8B
Lang-1-0640,Lang,1,640,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1224,0,0.75,0.75,772,Qwen/Qwen3-8B
Lang-1-0641,Lang,1,641,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1224,1,0.75,0.75,779,Qwen/Qwen3-8B
Lang-1-0642,Lang,1,642,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1225,1,0.95,0.95,787,Qwen/Qwen3-8B
Lang-1-0643,Lang,1,643,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1239,0,0.75,0.75,792,Qwen/Qwen3-8B
Lang-1-0644,Lang,1,644,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1239,0,0.75,0.75,804,Qwen/Qwen3-8B
Lang-1-0645,Lang,1,645,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1239,1,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0646,Lang,1,646,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1240,1,0.95,0.95,795,Qwen/Qwen3-8B
Lang-1-0647,Lang,1,647,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1242,1,0.75,0.75,781,Qwen/Qwen3-8B
Lang-1-0648,Lang,1,648,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1242,0,0.75,0.75,777,Qwen/Qwen3-8B
Lang-1-0649,Lang,1,649,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1242,1,0.75,0.75,778,Qwen/Qwen3-8B
Lang-1-0650,Lang,1,650,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1243,1,0.95,0.95,778,Qwen/Qwen3-8B
Lang-1-0651,Lang,1,651,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1257,0,0.75,0.75,798,Qwen/Qwen3-8B
Lang-1-0652,Lang,1,652,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1257,0,0.75,0.75,807,Qwen/Qwen3-8B
Lang-1-0653,Lang,1,653,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1257,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-1-0654,Lang,1,654,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1258,1,0.15,0.15,798,Qwen/Qwen3-8B
Lang-1-0655,Lang,1,655,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1260,1,0.75,0.75,773,Qwen/Qwen3-8B
Lang-1-0656,Lang,1,656,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1260,0,0.75,0.75,772,Qwen/Qwen3-8B
Lang-1-0657,Lang,1,657,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1260,1,0.75,0.75,798,Qwen/Qwen3-8B
Lang-1-0658,Lang,1,658,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1261,1,0.95,0.95,783,Qwen/Qwen3-8B
Lang-1-0659,Lang,1,659,COR,logical,org.apache.commons.lang3.math.NumberUtils,1310,1,0.75,0.75,810,Qwen/Qwen3-8B
Lang-1-0660,Lang,1,660,COR,logical,org.apache.commons.lang3.math.NumberUtils,1310,1,0.75,0.75,816,Qwen/Qwen3-8B
Lang-1-0661,Lang,1,661,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1311,1,0.75,0.75,793,Qwen/Qwen3-8B
Lang-1-0662,Lang,1,662,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1313,0,0.75,0.75,789,Qwen/Qwen3-8B
Lang-1-0663,Lang,1,663,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1313,1,0.75,0.75,782,Qwen/Qwen3-8B
Lang-1-0664,Lang,1,664,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1313,0,0.95,0.95,792,Qwen/Qwen3-8B
Lang-1-0665,Lang,1,665,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1313,1,0.95,0.95,793,Qwen/Qwen3-8B
Lang-1-0666,Lang,1,666,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1313,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-1-0667,Lang,1,667,COR,logical,org.apache.commons.lang3.math.NumberUtils,1314,1,0.75,0.75,780,Qwen/Qwen3-8B
Lang-1-0668,Lang,1,668,COR,logical,org.apache.commons.lang3.math.NumberUtils,1314,1,0.75,0.75,779,Qwen/Qwen3-8B
Lang-1-0669,Lang,1,669,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1315,1,0.95,0.95,774,Qwen/Qwen3-8B
Lang-1-0670,Lang,1,670,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1318,1,0.95,0.95,790,Qwen/Qwen3-8B
Lang-1-0671,Lang,1,671,COR,logical,org.apache.commons.lang3.math.NumberUtils,1335,1,0.75,0.75,809,Qwen/Qwen3-8B
Lang-1-0672,Lang,1,672,COR,logical,org.apache.commons.lang3.math.NumberUtils,1335,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0673,Lang,1,673,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1336,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-1-0674,Lang,1,674,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1340,1,0.75,0.75,815,Qwen/Qwen3-8B
Lang-1-0675,Lang,1,675,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1341,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-1-0676,Lang,1,676,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1342,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-1-0677,Lang,1,677,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1343,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0678,Lang,1,678,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0679,Lang,1,679,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0680,Lang,1,680,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0681,Lang,1,681,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,835,Qwen/Qwen3-8B
Lang-1-0682,Lang,1,682,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,839,Qwen/Qwen3-8B
Lang-1-0683,Lang,1,683,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0684,Lang,1,684,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0685,Lang,1,685,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0686,Lang,1,686,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1345,1,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0687,Lang,1,687,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0688,Lang,1,688,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,836,Qwen/Qwen3-8B
Lang-1-0689,Lang,1,689,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.35,0.35,836,Qwen/Qwen3-8B
Lang-1-0690,Lang,1,690,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.35,0.35,833,Qwen/Qwen3-8B
Lang-1-0691,Lang,1,691,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,835,Qwen/Qwen3-8B
Lang-1-0692,Lang,1,692,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.15,0.15,832,Qwen/Qwen3-8B
Lang-1-0693,Lang,1,693,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,0,0.75,0.75,840,Qwen/Qwen3-8B
Lang-1-0694,Lang,1,694,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,843,Qwen/Qwen3-8B
Lang-1-0695,Lang,1,695,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0696,Lang,1,696,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,0,0.75,0.75,845,Qwen/Qwen3-8B
Lang-1-0697,Lang,1,697,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,0,0.75,0.75,836,Qwen/Qwen3-8B
Lang-1-0698,Lang,1,698,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0699,Lang,1,699,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,839,Qwen/Qwen3-8B
Lang-1-0700,Lang,1,700,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0701,Lang,1,701,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,0,0.75,0.75,843,Qwen/Qwen3-8B
Lang-1-0702,Lang,1,702,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,840,Qwen/Qwen3-8B
Lang-1-0703,Lang,1,703,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,831,Qwen/Qwen3-8B
Lang-1-0704,Lang,1,704,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0705,Lang,1,705,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.35,0.35,833,Qwen/Qwen3-8B
Lang-1-0706,Lang,1,706,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.35,0.35,845,Qwen/Qwen3-8B
Lang-1-0707,Lang,1,707,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,838,Qwen/Qwen3-8B
Lang-1-0708,Lang,1,708,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1346,1,0.15,0.15,834,Qwen/Qwen3-8B
Lang-1-0709,Lang,1,709,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,851,Qwen/Qwen3-8B
Lang-1-0710,Lang,1,710,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,0,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0711,Lang,1,711,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0712,Lang,1,712,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0713,Lang,1,713,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,841,Qwen/Qwen3-8B
Lang-1-0714,Lang,1,714,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,841,Qwen/Qwen3-8B
Lang-1-0715,Lang,1,715,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,844,Qwen/Qwen3-8B
Lang-1-0716,Lang,1,716,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,845,Qwen/Qwen3-8B
Lang-1-0717,Lang,1,717,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,843,Qwen/Qwen3-8B
Lang-1-0718,Lang,1,718,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,856,Qwen/Qwen3-8B
Lang-1-0719,Lang,1,719,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,851,Qwen/Qwen3-8B
Lang-1-0720,Lang,1,720,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,848,Qwen/Qwen3-8B
Lang-1-0721,Lang,1,721,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,843,Qwen/Qwen3-8B
Lang-1-0722,Lang,1,722,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1348,1,0.75,0.75,922,Qwen/Qwen3-8B
Lang-1-0723,Lang,1,723,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1348,0,0.75,0.75,919,Qwen/Qwen3-8B
Lang-1-0724,Lang,1,724,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1348,0,0.75,0.75,918,Qwen/Qwen3-8B
Lang-1-0725,Lang,1,725,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1349,0,0.75,0.75,919,Qwen/Qwen3-8B
Lang-1-0726,Lang,1,726,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1352,0,0.75,0.75,847,Qwen/Qwen3-8B
Lang-1-0727,Lang,1,727,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1352,1,0.75,0.75,842,Qwen/Qwen3-8B
Lang-1-0728,Lang,1,728,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1352,1,0.75,0.75,838,Qwen/Qwen3-8B
Lang-1-0729,Lang,1,729,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,855,Qwen/Qwen3-8B
Lang-1-0730,Lang,1,730,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0731,Lang,1,731,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0732,Lang,1,732,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0733,Lang,1,733,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,0,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0734,Lang,1,734,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0735,Lang,1,735,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,0,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0736,Lang,1,736,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0737,Lang,1,737,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0738,Lang,1,738,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0739,Lang,1,739,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,817,Qwen/Qwen3-8B
Lang-1-0740,Lang,1,740,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,810,Qwen/Qwen3-8B
Lang-1-0741,Lang,1,741,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,1,0.75,0.75,846,Qwen/Qwen3-8B
Lang-1-0742,Lang,1,742,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0743,Lang,1,743,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0744,Lang,1,744,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,828,Qwen/Qwen3-8B
Lang-1-0745,Lang,1,745,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,835,Qwen/Qwen3-8B
Lang-1-0746,Lang,1,746,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,816,Qwen/Qwen3-8B
Lang-1-0747,Lang,1,747,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0748,Lang,1,748,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0749,Lang,1,749,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,0,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0750,Lang,1,750,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,1,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0751,Lang,1,751,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,0,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0752,Lang,1,752,COR,logical,org.apache.commons.lang3.math.NumberUtils,1354,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0753,Lang,1,753,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,849,Qwen/Qwen3-8B
Lang-1-0754,Lang,1,754,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0755,Lang,1,755,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0756,Lang,1,756,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0757,Lang,1,757,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0758,Lang,1,758,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0759,Lang,1,759,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,0,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0760,Lang,1,760,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0761,Lang,1,761,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0762,Lang,1,762,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,817,Qwen/Qwen3-8B
Lang-1-0763,Lang,1,763,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,0,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0764,Lang,1,764,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0765,Lang,1,765,COR,logical,org.apache.commons.lang3.math.NumberUtils,1353,1,0.75,0.75,866,Qwen/Qwen3-8B
Lang-1-0766,Lang,1,766,COR,logical,org.apache.commons.lang3.math.NumberUtils,1355,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0767,Lang,1,767,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1356,1,0.75,0.75,811,Qwen/Qwen3-8B
Lang-1-0768,Lang,1,768,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1359,1,0.75,0.75,840,Qwen/Qwen3-8B
Lang-1-0769,Lang,1,769,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1361,1,0.75,0.75,855,Qwen/Qwen3-8B
Lang-1-0770,Lang,1,770,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,854,Qwen/Qwen3-8B
Lang-1-0771,Lang,1,771,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,1,0.75,0.75,853,Qwen/Qwen3-8B
Lang-1-0772,Lang,1,772,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,1,0.35,0.35,852,Qwen/Qwen3-8B
Lang-1-0773,Lang,1,773,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,853,Qwen/Qwen3-8B
Lang-1-0774,Lang,1,774,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,848,Qwen/Qwen3-8B
Lang-1-0775,Lang,1,775,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,851,Qwen/Qwen3-8B
Lang-1-0776,Lang,1,776,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,850,Qwen/Qwen3-8B
Lang-1-0777,Lang,1,777,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,875,Qwen/Qwen3-8B
Lang-1-0778,Lang,1,778,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,848,Qwen/Qwen3-8B
Lang-1-0779,Lang,1,779,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,854,Qwen/Qwen3-8B
Lang-1-0780,Lang,1,780,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,849,Qwen/Qwen3-8B
Lang-1-0781,Lang,1,781,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,851,Qwen/Qwen3-8B
Lang-1-0782,Lang,1,782,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,859,Qwen/Qwen3-8B
Lang-1-0783,Lang,1,783,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,855,Qwen/Qwen3-8B
Lang-1-0784,Lang,1,784,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,857,Qwen/Qwen3-8B
Lang-1-0785,Lang,1,785,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,850,Qwen/Qwen3-8B
Lang-1-0786,Lang,1,786,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,1,0.35,0.35,857,Qwen/Qwen3-8B
Lang-1-0787,Lang,1,787,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.75,0.75,859,Qwen/Qwen3-8B
Lang-1-0788,Lang,1,788,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,854,Qwen/Qwen3-8B
Lang-1-0789,Lang,1,789,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,1,0.35,0.35,853,Qwen/Qwen3-8B
Lang-1-0790,Lang,1,790,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,852,Qwen/Qwen3-8B
Lang-1-0791,Lang,1,791,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,0,0.35,0.35,855,Qwen/Qwen3-8B
Lang-1-0792,Lang,1,792,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,1,0.35,0.35,849,Qwen/Qwen3-8B
Lang-1-0793,Lang,1,793,COR,logical,org.apache.commons.lang3.math.NumberUtils,1366,1,0.75,0.75,851,Qwen/Qwen3-8B
Lang-1-0794,Lang,1,794,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1367,1,0.75,0.75,919,Qwen/Qwen3-8B
Lang-1-0795,Lang,1,795,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1367,1,0.75,0.75,918,Qwen/Qwen3-8B
